4613 2
692 0.20840585 0.0011621612
2654 0.031577382 0.19458494
1661 0.18786208 -0.022447927
1177 -0.121216595 0.07568833
583 -0.16611314 -0.15441017
786 0.14866973 0.21051519
3430 0.032188836 0.14641221
434 0.26661626 -0.12859996
710 -0.14116214 0.05795916
720 0.25096124 0.19054094
67 0.1308597 -0.2150313
1647 0.06483953 0.07045081
195 0.07525927 -0.19398956
5014 0.0023670285 0.24604584
339 -0.019329604 -0.030654082
3152 -0.0030582272 -0.22070816
1436 0.19377221 0.039341357
141 0.0028944365 -0.18398777
22 -0.14820755 -0.05216046
98 -0.1448543 -0.19701438
307 -0.16949093 -0.1793361
686 0.08657524 -0.021023009
486 0.08064723 -0.17735466
1395 0.214446 -0.14281641
2142 0.13304447 0.08355025
1040 -0.031286716 0.08203447
1783 0.20315543 0.041603465
2700 -0.08360461 0.090798765
342 -0.18245843 0.13775252
571 -0.06470864 0.049290895
790 0.11264288 -0.176341
5674 -0.20374054 0.15555935
2439 0.26373768 -0.22317642
1551 -0.22777712 0.21228328
1513 0.1515836 0.17921413
6461 -0.22118886 -0.08994179
4359 -0.16766925 0.20616172
1351 0.20931935 0.05972926
6490 0.18810698 -0.27185628
2077 0.116198644 -0.15228076
1716 0.17141278 0.009893494
2572 0.13218339 -0.15329775
6669 0.24344936 0.21851328
2517 0.23310387 -0.18720801
3540 0.17244567 -0.03288806
1100 0.24124222 0.15597408
2507 -0.0852105 -0.2732685
445 -0.1336883 0.03954171
335 0.25900096 0.014405279
761 0.11994554 -0.19686683
58 0.056269784 -0.26417544
925 -0.18567799 -0.15727878
1410 0.21223335 -0.26903877
1346 -0.15770876 -0.018274687
768 -0.094152056 -0.07961773
1425 0.11703829 -0.0573572
329 0.06078547 0.032109436
2521 -0.086129986 -0.10832011
1530 0.20906715 0.057396382
898 0.2053249 0.05654835
409 0.20755398 0.1329982
893 -0.22910884 0.12190202
5520 0.094672024 -0.08373928
1329 0.113135956 -0.16687313
3721 -0.17938244 -0.13390331
5853 0.2161047 0.015262936
194 0.22202036 -0.11278173
5907 0.25067112 0.21857706
7086 0.15971336 0.241584
1338 0.25683826 -0.15422359
75 -0.14662543 0.2311306
73 0.029435022 -0.2433351
259 0.058733854 0.049872134
239 -0.11766325 -0.26870474
1637 0.15399808 -0.22348905
542 0.22850348 0.08484738
3709 0.2442124 0.15778439
1137 0.13008982 0.20967458
3408 -0.10797251 -0.05177234
1307 -0.19430044 0.10976065
970 -0.13510834 -0.10253361
1534 -0.27870095 0.12288619
1149 -0.17210755 -0.17384818
4872 0.10474849 -0.15998799
5189 0.24631856 -0.10675032
1927 0.11012454 0.16683985
201 0.12064555 0.13515578
315 -0.18961151 -0.09237548
2563 -0.117916115 -0.1559974
6588 0.138866 -0.07110922
1825 0.019433571 -0.19798537
1102 0.2770772 -0.11591846
648 -0.1571793 -0.27733913
3996 -0.1747709 0.21658234
101 -0.19459426 -0.15379268
2278 0.19678092 0.097958304
2404 -0.080309786 -0.06573309
4923 -0.22946912 0.09826561
1899 -0.030863967 -0.18108307
3469 0.21033174 -0.11385961
4156 0.24616112 0.015311895
4093 -0.0017351861 -0.1152816
2069 -0.09352711 0.2058169
3267 -0.016040012 -0.2129723
1503 -0.04802302 0.04656744
1442 0.2483259 -0.15448302
3678 -0.0835002 -0.08685537
5578 -0.1785515 -0.11080958
5841 -0.21054034 -0.16744518
4121 0.08409983 0.018725429
849 0.14198583 0.20542185
566 0.23804344 -0.24773481
1488 0.23388672 -0.16600612
4606 0.14773591 -0.002399556
1788 -0.16359273 -0.14277004
1615 -0.21220239 0.118016385
5567 -0.0771968 -0.065527946
155 -0.04467366 -0.22145176
1112 -0.020743906 0.12845986
257 0.073791094 -0.054961383
5115 -0.105214484 0.1317381
6259 0.10110069 -0.11644977
6954 -0.08485825 -0.04212384
516 -0.12452509 -0.04476752
1271 0.12935656 -0.12119818
191 0.051155575 -0.056216262
4836 0.002195272 0.19661896
1570 0.027088324 0.09263385
368 -0.16572258 -0.22195163
992 -0.1982055 -0.1531489
6566 -0.029595803 -0.06963367
738 -0.08388176 0.042762052
5560 0.13031842 0.114080206
37 0.20014249 -0.022776486
230 -0.042247828 0.00010428184
1127 0.1288231 0.056205783
373 -0.029794557 0.12503727
251 -0.21467453 0.2109015
227 0.1949405 0.024317892
2013 -0.08263692 0.00029589713
832 0.10442267 0.23948957
493 -0.14807665 0.19794738
5916 -0.24355456 -0.24060848
6275 -0.0116341 0.2392939
180 -0.109118626 0.194316
644 0.07170153 0.018739875
1831 -0.22629836 0.16457647
2455 0.056671984 -0.25685203
6098 0.16520637 -0.19278744
64 -0.16286817 0.0019020434
500 -0.11118378 0.17572005
1505 -0.024621421 -0.02411597
3849 0.015655063 0.1861757
7208 -0.04685756 -0.18104726
485 -0.18545437 0.04492217
779 0.27483615 0.04658564
1954 0.022319777 0.21041189
1104 0.038810115 -0.06399852
3480 0.22693448 -0.20001209
3102 -0.17467545 0.06977636
1926 -0.25174713 0.22904217
3292 -0.22449058 0.053591363
3347 0.23822585 -0.20480216
1814 -0.22381411 0.11215471
581 -0.21261507 0.07105699
778 0.2589448 -0.068353266
1423 0.2541852 -0.056692105
228 -0.19223769 0.20683853
464 -0.13046597 -0.2565703
884 -0.1734129 -0.113293596
6789 -0.052743398 -0.07216967
2585 0.21467791 -0.17858729
4425 -0.019723596 0.14647694
833 0.0777734 -0.13231109
2438 -0.047360603 -0.051874798
4042 0.032240648 0.19491616
521 0.25914988 -0.06181382
6113 -0.06926957 -0.1589113
1211 0.03426249 -0.07890418
426 -0.21406053 -0.18928416
1734 -0.02295033 -0.055197198
4295 0.16801503 0.21031429
1497 0.21334295 0.24112418
333 0.26003864 0.06481367
1968 -0.16423641 -0.27337545
817 0.027504811 -0.07115715
1548 -0.02315816 0.07336235
6425 0.003344873 0.18277283
483 0.024126355 -0.18070029
1365 -0.23078765 0.1932313
6427 -0.08501661 0.1079949
1050 -0.042514224 -0.05700179
2333 0.060418285 -0.054347247
120 0.20298856 -0.18017471
510 -0.040338665 -0.004922103
1314 0.115844816 -0.06823322
3551 -0.15550113 0.0905516
117 -0.0087201465 0.10744691
3553 -0.13678744 0.08914285
727 -0.16756329 0.09599566
5885 -0.123722486 0.06442914
774 -0.24500251 -0.16298562
347 0.21746124 -0.20164295
967 -0.043993793 -0.19808608
1317 0.073304415 0.23433247
332 0.07408494 0.20082065
2628 -0.1101011 -0.07801943
1641 -0.07915165 0.12971751
5009 0.10876645 -0.017028166
4178 -0.12250088 0.14069888
1774 0.13087109 -0.10707589
311 0.14994608 -0.00803904
1259 0.031055426 0.20735669
1784 -0.1073231 -0.27056056
6982 0.23726998 -0.106467165
4586 -0.10216071 -0.15369506
2824 -0.03575574 -0.23385254
1629 0.21213154 -0.24014337
263 0.007634007 -0.22386718
2269 0.19115584 0.22914715
312 -0.13839689 0.11387221
1584 0.0005420804 0.18152244
929 0.18760738 -0.060604155
2753 -0.05413954 0.050951146
4102 -0.254535 -0.05429282
3105 0.23237497 0.14912888
1299 -0.24310334 -0.052810255
4086 -0.12286108 -0.11236917
3056 -0.2276593 -0.16089563
1865 -0.09654407 0.06781263
139 0.2082765 0.16234353
401 0.033429038 0.103135616
1930 0.21013726 0.012629931
3909 -0.08618873 0.09463485
5186 -0.107733764 0.106244475
529 -0.2069429 0.02836811
5157 0.08281709 0.20690036
2087 0.25287688 0.088014916
4292 0.0070089498 -0.22944921
772 0.21545354 -0.03374155
4463 -0.11563478 0.23594481
1140 0.23626092 0.06779759
2247 0.25539356 0.07163892
705 0.041741278 -0.23009406
4774 0.18667102 -0.06267291
574 -0.07838302 -0.21961853
3059 -0.1254482 -0.14615545
1293 0.14608754 0.050872497
2070 0.2226838 -0.0539911
4942 0.0095136985 -0.011046138
1769 -0.23145288 0.24884166
1486 0.009831669 0.037183426
5604 0.08470139 0.23573998
1056 0.2056051 0.19083036
6579 0.24445134 0.15148383
3202 0.23296957 0.25503796
7155 -0.020649593 -0.23858435
3145 -0.027218025 -0.2544028
1921 -0.173654 -0.11690756
5778 -0.03398267 -0.21620542
1233 -0.20528209 -0.08160231
5634 0.14867358 0.043973718
1101 0.07553019 -0.007939985
5207 -0.2244132 0.049926106
1444 0.14725405 -0.1906964
1990 -0.05740773 0.04104188
1462 0.19637582 -0.038240418
620 0.20619455 -0.10020279
1234 0.23367627 -0.25660652
2797 0.19973922 0.09415824
2656 -0.20041561 0.043637663
6810 -0.18712555 -0.015497632
911 0.24682564 0.062272716
3400 -0.20605168 0.17417997
740 0.22365394 0.22885282
6249 0.033917326 0.07348025
6224 0.24647231 -0.13080928
2386 -0.18496498 0.20102958
1819 0.16915745 -0.115120694
2758 -0.03919684 -0.14236633
330 0.20590399 -0.032628328
1267 0.09245528 0.20916258
3411 -0.12643883 -0.09593813
650 0.09136493 0.13753983
3375 -0.17339252 0.04285718
2446 0.15757285 0.13909557
242 0.13684443 0.20307449
1858 -0.12096625 0.030458672
2227 0.08361264 -0.24300778
5940 0.21254236 -0.21471187
3791 0.2480408 -0.14977713
4297 -0.12468588 0.08244029
1199 0.18720506 -0.011312775
5887 -0.22845662 0.03579743
4262 0.03774009 0.16632806
4572 0.11837026 0.038861472
3867 -0.1884581 0.14862095
841 0.11224367 -0.035799604
389 -0.1932208 -0.13756102
1141 0.077619135 -0.09867177
4199 0.2607411 -0.21740998
2890 -0.1367627 0.16451372
7034 -0.1811351 -0.1269657
3639 -0.12347015 -0.1756782
3157 -0.13603897 0.08682587
1446 0.16574961 0.07915398
614 0.10383989 -0.20228495
2199 0.13584977 -0.22731926
544 -0.18776926 0.12419489
6622 -0.02819068 -0.20145673
81 0.18995366 -0.1587724
2988 0.046290755 -0.107765
599 -0.026576376 -0.22756477
1209 -0.14984033 0.050200332
606 -0.22655351 -0.13131359
3817 0.26307693 -0.14673243
3505 -0.22005996 0.039677147
6250 -0.24934603 0.18946017
836 -0.17361908 0.22054449
1121 0.17803112 -0.038379487
4804 0.21043003 0.007311903
2175 0.10838812 -0.11477407
1280 -0.23499997 0.028741412
1099 0.014601042 -0.114751816
3201 0.120724075 0.023827523
5603 -0.08068284 -0.14973482
2152 0.017408526 0.23556167
6765 -0.21534656 0.005907498
843 0.014970546 0.18447329
3213 -0.13299517 0.17577466
2949 -0.06802455 0.1595991
3146 -0.21464935 0.12777592
471 -0.10677454 -0.015805667
676 -0.22776367 -0.0043038647
2543 0.26629758 0.17780969
1495 0.24094604 -0.038408767
3861 -0.15113144 0.12861043
3891 -0.1013624 -0.14529634
796 -0.007587721 -0.23638675
4615 -0.20810285 0.15636733
2963 0.18755116 0.23652014
5387 -0.027157528 -0.06672069
2576 -0.08128895 -0.22800736
4048 0.014689584 0.09090522
4737 -0.27253282 -0.07749296
1728 -0.013695539 -0.05068898
5643 0.12950855 -0.19022219
5271 0.052201994 0.17984729
5420 0.01998729 -0.030181702
3725 -0.06306135 0.089311235
6528 0.12001653 -0.047987405
5185 0.038234055 -0.17212746
1507 0.10767904 0.2547934
2578 0.0377884 0.11124446
6465 0.19203742 0.1862757
1247 -0.0038498659 0.08279849
2721 0.25610077 0.07652092
5766 0.197401 -0.07110217
6729 0.25007245 -0.026751913
4035 0.10075609 0.1440474
1742 -0.13347581 -0.054895323
5987 -0.09517239 0.09946479
420 -0.006332401 0.029777745
6820 0.23515147 0.2248119
2125 -0.049913485 -0.25617486
825 0.13451816 -0.21374303
3039 -0.06318301 -0.10350094
3675 0.24627356 -0.18628067
3884 -0.1653115 0.23600015
4184 -0.008134086 -0.2417282
457 -0.20050414 -0.11034444
5078 0.0905098 0.08221729
6674 0.09621312 -0.15323466
6423 0.02352126 0.070781425
1481 0.18090601 -0.076968364
4757 0.20546539 0.026055565
4685 0.025358262 0.19291009
4803 -0.05243818 -0.16174382
816 -0.1103058 0.22170368
2107 -0.2468224 -0.23732276
4411 0.24523722 -0.16839208
6560 0.22762486 0.23460303
6091 0.034938876 -0.18737221
6182 -0.14495559 -0.18829972
1738 -0.07335862 0.08429815
983 0.03957344 0.056871895
2275 0.22434868 0.035566617
4957 0.18843564 0.10878861
3631 -0.20759888 0.23134269
6256 0.058222525 -0.028583087
4933 0.20494124 0.15579517
4469 -0.07511112 -0.082470916
1311 0.23902564 0.1062079
1341 0.059151065 -0.0041505722
1342 -0.11668206 -0.011268015
466 0.06575603 0.20224544
3220 0.024848115 -0.15413815
3190 -0.121631645 -0.2376367
5579 -0.07819907 0.18400347
3903 -0.019118033 0.014701776
7090 -0.07249475 0.029861312
150 -0.20057338 0.16244234
1592 -0.21049036 0.07866675
178 -0.21627906 -0.24407052
3999 0.14893328 0.04889277
4741 -0.13113652 0.1046993
1458 0.03300791 0.005374309
2486 -0.047031533 -0.024459943
1132 0.25347403 0.20197403
2372 -0.14065804 -0.25805676
2698 0.09535654 0.11648752
570 -0.16675468 -0.15159674
3072 0.14823 0.16184449
6170 0.25310892 -0.13419898
2678 -0.018784506 -0.16826773
287 0.25088313 0.2351982
517 -0.058605257 0.10151068
2217 0.032873254 0.19994341
2144 -0.030188 -0.14317682
4330 0.033354864 -0.14078924
210 -0.21037021 0.021037925
1514 -0.23877728 -0.09811204
1985 0.19988842 -0.24150132
4391 -0.24396133 0.12730621
6017 0.030878276 0.13306412
4636 -0.23387004 0.10803741
2276 0.18418477 0.0039553423
501 0.07839579 0.17630859
6142 0.22343478 -0.03327383
481 0.2539036 -0.14085528
1808 -0.05169359 -0.11289831
3722 -0.035768688 -0.19210215
5911 -0.090083785 -0.10981416
2191 0.1851476 -0.21087119
3446 0.16248132 0.17173067
1001 0.19472674 -0.22987908
2958 0.14931652 -0.25875986
3038 0.20953353 -0.13454899
6889 -0.18049835 0.13093661
1704 -0.06055268 0.031363007
3165 0.19865812 0.16216253
2619 -0.07135772 -0.14923108
2020 -0.029796198 -0.102260955
6811 -0.17372143 0.23085925
1628 0.16437128 -0.03359636
5709 0.07186316 0.1268699
4984 -0.058169566 -0.2611821
1706 -0.0035092628 0.08469549
6305 -0.056877077 0.14787774
6418 0.011360608 -0.1838378
5273 -0.10696695 -0.12439982
6422 -0.14298612 -0.014880254
5534 0.13882321 0.19982086
2910 0.09228053 0.067875
1911 0.14854352 0.057754148
4293 -0.19738245 0.041462813
773 -0.06849931 -0.13708423
6041 -0.17040007 0.036537435
826 -0.088842705 0.11052819
814 -0.11191239 -0.021425838
5409 0.21492396 0.17477232
4498 0.04760496 -0.073886655
408 0.22473264 0.03161964
340 0.20712768 0.112814285
3530 -0.14406724 0.1399774
6176 -0.22344404 -0.060172476
5188 -0.18405512 0.06115124
6255 -0.10189021 0.11850995
7290 0.19005397 -0.20596878
1150 0.24791001 0.17884855
537 -0.11369079 0.22140504
49 -0.22127743 -0.15716968
222 -0.08335961 0.17476863
1836 -0.14249396 0.008115855
4837 0.1770049 0.23241258
2245 0.1350384 0.18703522
663 0.06325209 -0.092252254
3390 -0.10344282 -0.021845257
3238 -0.14072257 -0.0029057923
531 0.24467668 -0.20237385
7074 -0.023357764 -0.05745123
3757 -0.009357846 0.1869558
4963 -0.15561895 0.10765289
4891 0.069879 -0.0674507
143 -0.18138047 0.21093097
5006 0.121526204 -0.24418952
1974 -0.06377208 0.16944109
5610 0.118351035 0.15567991
2750 0.20492709 -0.22396417
1126 -0.1993152 -0.16529481
1305 -0.07398158 -0.19238766
6611 0.1644882 0.21278639
4354 0.25551116 0.19834712
1767 -0.007703862 -0.031614188
6555 -0.21841453 -0.043693736
693 -0.23643845 -0.05407809
4157 -0.23539962 0.14553568
6741 -0.23254724 -0.2233643
1435 -0.107447036 0.19636564
6432 -0.049481727 0.024449766
5280 0.05345289 0.12580757
4778 -0.013868018 -0.2438032
5021 0.09265899 -0.072610326
1596 -0.051394287 0.19850485
6244 -0.043383885 -0.1692469
795 -0.052775897 -0.10687326
794 -0.20630072 0.23143665
160 0.12804641 0.19417238
2342 -0.05605501 -0.11132832
1385 -0.13319336 0.13538304
2623 -0.042970657 0.07396611
7097 -0.09012679 -0.13839084
5317 0.14386633 0.08201499
4985 0.24184439 0.10892983
1544 -0.15217115 -0.022767654
627 -0.121358216 -0.045087006
3898 0.0139214555 0.13213538
2980 -0.085225284 0.21607345
749 -0.052321903 0.10081065
5357 -0.24837753 -0.1926276
1431 0.060619105 0.19665605
5492 0.037198555 -0.060716428
2323 0.10817764 -0.23097365
7235 0.01763955 -0.04787872
767 -0.18775868 0.15602052
2391 -0.25206652 -0.038403086
2649 -0.16423647 0.018642854
3474 0.2444394 0.12814921
322 -0.16717067 0.051660217
1826 0.021030108 0.18229866
3571 -0.19605349 0.20660755
2916 0.18872903 0.1748996
2295 -0.0344294 0.2260636
1168 -0.21924981 0.14963827
2122 0.13878892 0.15378945
2973 0.16663249 0.169763
5135 0.10123594 -0.023719244
2921 0.15280998 0.22004072
7079 -0.20775162 -0.048537895
4190 0.11339999 0.19897333
5541 0.0018022159 -0.0626974
1255 0.0453483 0.010079429
1167 0.18362853 0.14466202
2740 0.22566788 0.035487223
1493 -0.17780988 0.050261036
2897 0.08374934 0.2330464
3080 0.16981712 0.08297709
2008 0.15913443 0.18348368
3242 0.08777464 0.20254754
7253 0.18729149 -0.18812503
5469 -0.15677275 0.24847594
5571 0.15399612 0.16240013
617 0.0015600146 0.2385594
1525 -0.0019903241 0.19684562
3630 -0.19209434 -0.169549
4627 -0.09300282 -0.2634937
5751 -0.023405444 0.066557616
5138 0.23576368 0.16872214
1206 -0.103097856 -0.07890518
5736 -0.23835722 -0.1127439
2549 -0.09244165 0.011047389
